id	context	predictions	aggregatedPredictions	category
1146	But what might have been a rather straightforward visitation case of the type regularly heard by courts has been complicated by Mr. Doe's homosexuality and his former wife's concern that he might somehow expose their daughters to AIDS.	[[0.11,0.644,0.198,0.036,0.011]]	[0.11,0.644,0.198,0.036,0.011]	negative
1147	The sometimes uneasy coexistence between homosexuals and heterosexuals in this island town of 25,000 people leaped into the open in a mayoral campaign that ended Nov. 1.	[[0.107,0.615,0.219,0.045,0.014]]	[0.107,0.615,0.219,0.045,0.014]	negative
1148	LEAD: A Federal judge ruled here today that Congress could not force the District of Columbia to make discrimination against homosexuals legal.	[[0.148,0.566,0.223,0.043,0.02]]	[0.148,0.566,0.223,0.043,0.02]	negative
1149	Under the leadership of the new party chairman, Paul G. Kirk Jr., the Democratic National Committee is quietly revamping its structure to provide more political services to local officials and candidates and de-emphasize direct representation of such groups as blacks, women and homosexuals in the national party.	[[0.148,0.617,0.216,0.012,0.007]]	[0.148,0.617,0.216,0.012,0.007]	negative
1150	LEAD: Delta Lambda Phi, an 11-member fraternity organized by homosexual men, has been approved by the University of California at Los Angeles, which last month approved a lesbian sorority.	[[0.232,0.514,0.166,0.056,0.033]]	[0.232,0.514,0.166,0.056,0.033]	negative
1151	The author of a forthcoming biography of Francis Cardinal Spellman is being required by his publisher to substantiate assertions, contained in the bound galleys of the book that were recently distributed to reviewers, that the late Cardinal was a homosexual whose sex life ''was a source of profound embarrassment and shame to many priests.''	[[0.265,0.474,0.236,0.014,0.012]]	[0.265,0.474,0.236,0.014,0.012]	negative
1152	Eight women sailors accused of homosexual activity aboard the U.S.S. Norton Sound have been told they will be discharged from the service for miscon-duct, the Navy announced today.	[[0.177,0.653,0.141,0.018,0.01]]	[0.177,0.653,0.141,0.018,0.01]	negative
1153	Homosexual veterans are not entitled to march under their own banner in the Veterans Day parade next Monday, a Federal trial judge ruled yesterday.	[[0.111,0.605,0.22,0.048,0.016]]	[0.111,0.605,0.22,0.048,0.016]	negative
1154	The discussion was held in a panel, ''Parental Support of Gay Children: Empirical, Experiential and Organizational Perspectives,'' with parents who had set up a nationwide peer counseling network to help other parents of homosexual children to cope with guilts and fears.	[[0.125,0.705,0.142,0.023,0.006]]	[0.125,0.705,0.142,0.023,0.006]	negative
1155	The story will be basically the same, involving the owner of a homosexual nightclub and his transvestite lover who stars there, but the setting and title will be different.	[[0.045,0.26,0.455,0.208,0.032]]	[0.045,0.26,0.455,0.208,0.032]	neutral
1156	The council's 180-member governing board is scheduled to spend an entire day discussing whether the Metropolitan Community Churches, a denomination formed as a haven for homosexual Christians, is eligible for membership.	[[0.228,0.601,0.137,0.02,0.014]]	[0.228,0.601,0.137,0.02,0.014]	negative
1157	LEAD: New York City correction officials will begin issuing condoms to every inmate upon release, and will provide condoms to a small group of homosexual inmates upon request, the Koch administration said yesterday.	[[0.266,0.506,0.204,0.014,0.01]]	[0.266,0.506,0.204,0.014,0.01]	negative
1158	Pope John Paul II was reported this week to have stressed in a meeting in June that church teaching on homosexuality should be without compromise.	[[0.165,0.61,0.177,0.032,0.016]]	[0.165,0.61,0.177,0.032,0.016]	negative
1159	Daniel C. Schwartz, the agency's general counsel, said the decision was made ''at the highest levels'' after the employee, whom he would not identify, agreed to tell his family about his homosexuality to reduce the risk that he could be blackmailed into divulging secrets.	[[0.126,0.386,0.26,0.164,0.064]]	[0.126,0.386,0.26,0.164,0.064]	negative
1160	The Rev. Jerry Falwell, a fundamentalist television preacher, apologized to President Carter today for remarks he made about Mr. Carter's views on homosexual rights. ''	[[0.25,0.595,0.104,0.026,0.026]]	[0.25,0.595,0.104,0.026,0.026]	negative
1161	After three years of planning, a homosexual ''olympic-style athletic and human rights demonstration'' is to open in Kezar Stadium here next Saturday.	[[0.123,0.702,0.149,0.019,0.007]]	[0.123,0.702,0.149,0.019,0.007]	negative
1162	He brought along Aidan Quinn, who is starring in the NBC-TV movie (which is scheduled to be broadcast this fall) as a young homosexual lawyer suffering from AIDS. ''	[[0.091,0.632,0.257,0.015,0.005]]	[0.091,0.632,0.257,0.015,0.005]	negative
1163	The frustration of many homosexuals over what they say is growing discrimination and hysteria generated by the fear of AIDS erupted at City Hall yesterday - at a demonstration outside and a hearing inside.	[[0.048,0.299,0.455,0.17,0.028]]	[0.048,0.299,0.455,0.17,0.028]	neutral
1164	To the Editor: Your Sept. 30 editorial ''Wild Jails, Closed Minds'' is a disgraceful example of an archaic and destructive attitude toward the homosexual community in particular and toward the affirmation of human rights at large.	[[0.256,0.596,0.137,0.007,0.005]]	[0.256,0.596,0.137,0.007,0.005]	negative
1165	Senator Thomas F. Eagleton today denied allegations by his niece, who is on trial for trying to extort $220,000 from the Missouri Democrat, that he once had a homosexual affair in Florida.	[[0.156,0.623,0.193,0.018,0.01]]	[0.156,0.623,0.193,0.018,0.01]	negative
1166	But Mr. Crisp, the English writer whose autobiography ''The Naked Civil Servant'' recounts his life as a flamboyant homosexual in the first half of this century, takes another lesson from his experience.	[[0.153,0.4,0.092,0.243,0.112]]	[0.153,0.4,0.092,0.243,0.112]	negative
1167	LEAD: A day after referring to Democrats as ''the party of homosexuals,'' Senator Orrin Hatch said today he never intended to brand all Democrats as such.	[[0.163,0.602,0.194,0.029,0.013]]	[0.163,0.602,0.194,0.029,0.013]	negative
1168	The seven justices refused unanimously Thursday to review the lawsuit, which contends that newspapers invaded Mr. Sipple's privacy by disclosing his homosexuality in articles about his deflection of a gun that Sara Jane Moore was aiming at President Ford.	[[0.192,0.671,0.12,0.01,0.007]]	[0.192,0.671,0.12,0.01,0.007]	negative
1169	Based on blood tests, it is estimated that up to 75 percent of the homosexual men in San Francisco may already show evidence of having been infected with the AIDS virus.	[[0.121,0.599,0.265,0.01,0.005]]	[0.121,0.599,0.265,0.01,0.005]	negative
1170	A 12-year-old boy ended 18 months on the run today when he surrendered in court to free his mother from jail, where she had been held on charges of kidnapping him from the custody of his homosexual father.	[[0.023,0.231,0.678,0.06,0.006]]	[0.023,0.231,0.678,0.06,0.006]	neutral
1171	But six in 10 adults said the outbreak of acquired immunity deficiency syndrome, which primarily affects homosexual men, intravenous drug users and hemophiliacs, had made no difference in their feelings about homosexuals.	[[0.13,0.625,0.224,0.014,0.006]]	[0.13,0.625,0.224,0.014,0.006]	negative
1172	In a new formal policy statement, the American Civil Liberties Union said today that it was seeking elimination of legal barriers to homosexual and lesbian marriages.	[[0.075,0.648,0.204,0.064,0.009]]	[0.075,0.648,0.204,0.064,0.009]	negative
1173	The New York City Council ended an often intense and emotional 15-year battle last night and approved a homosexual rights bill by an unexpectedly wide margin of 21 to 14.	[[0.027,0.077,0.182,0.578,0.136]]	[0.027,0.077,0.182,0.578,0.136]	positive
1174	Andrew Dice Clay, a comedian whose Nassau Coliseum performance on Saturday sold out immediately, mixes dirty-word jokes with vicious put-downs of women, homosexuals, blacks and Japanese.	[[0.483,0.424,0.066,0.008,0.019]]	[0.483,0.424,0.066,0.008,0.019]	very negative
1175	AVERY (Luke Reilly) is a handsome, homosexual New York waiter who burns to be the art world's next Ben Shahn.	[[0.056,0.216,0.218,0.399,0.111]]	[0.056,0.216,0.218,0.399,0.111]	positive
1176	Further, homosexuals as a group have gained greater public acceptance, the survey reports.	[[0.073,0.32,0.228,0.299,0.08]]	[0.073,0.32,0.228,0.299,0.08]	negative
1177	RONALD RIBMAN has created some bizarre characters, beginning with his first play, ''Harry, Noon and Night,'' in which Dustin Hoffman was introduced to New York audiences as a hunchback homosexual Nazi.	[[0.244,0.578,0.134,0.025,0.019]]	[0.244,0.578,0.134,0.025,0.019]	negative
1178	The Gay Eighties'' is a 30-minute report and discussion on the present state of homosexuals, and it glides along on liberal, tolerant, enlightened assumptions about ''sexual preference'' without pausing to examine them or the antagonism they encounter.	[[0.036,0.079,0.105,0.539,0.242]]	[0.036,0.079,0.105,0.539,0.242]	positive
1179	The 21-page ruling today was the broadest and most ringing repudiation a Federal appeals court had given to the view of some libertarians that laws penalizing homosexual conduct are unconstitutional.	[[0.181,0.649,0.136,0.021,0.012]]	[0.181,0.649,0.136,0.021,0.012]	negative
1180	The Jesuits expelled Thomas P. Sweetin, a seminarian who spent 13 years preparing for the priesthood, for publicly admitting his homosexual orientation, though he said that he was sexually inactive.	[[0.166,0.636,0.171,0.018,0.009]]	[0.166,0.636,0.171,0.018,0.009]	negative
1181	To the Editor: I am distressed at the present controversy the Mayor, the Salvation Army and the Roman Catholic Archdiocese are having over the employment of homosexual persons in publicly financed church agencies in New York City.	[[0.162,0.638,0.181,0.012,0.007]]	[0.162,0.638,0.181,0.012,0.007]	negative
1182	It first seemed that the new and often deadly disease called AIDS was limited to a few groups - homosexual men, intravenous drug users, Haitians, and hemophiliacs and others who receive blood transfusions.	[[0.175,0.481,0.287,0.042,0.015]]	[0.175,0.481,0.287,0.042,0.015]	negative
1183	Likening themselves to blacks sent to the back of the bus, homosexual activists are on the offensive against Georgetown University here in a case that dramatizes the clash between the national homosexual rights movement and Roman Catholic religious doctrine.	[[0.206,0.603,0.174,0.008,0.007]]	[0.206,0.603,0.174,0.008,0.007]	negative
1184	The AIDS epidemic is provoking emotions ranging from hypochondria to avoidance of sex among homosexual men, including a ''dramatic decrease'' in the number of sexual partners, a San Francisco psychologist and researcher said today.	[[0.15,0.62,0.194,0.025,0.012]]	[0.15,0.62,0.194,0.025,0.012]	negative
1185	A Federal jury today found a niece of Senator Thomas F. Eagleton and her former lawyer guilty of trying to extort $220,000 from the Senator by threatening to start a rumor that he is homosexual.	[[0.132,0.568,0.217,0.061,0.023]]	[0.132,0.568,0.217,0.061,0.023]	negative
1186	Karen Stabiner's article ''Tapping the Homosexual Market'' (May 2) focuses on the more affluent segment of the gay market.	[[0.061,0.471,0.418,0.042,0.008]]	[0.061,0.471,0.418,0.042,0.008]	negative
1187	David Newhall 3d, principal deputy assistant secretary of defense for health affairs, said the evaluation of the tests was ''absolutely not'' intended as a device to identify homosexuals in the service.	[[0.201,0.63,0.144,0.014,0.011]]	[0.201,0.63,0.144,0.014,0.011]	negative
1188	Arguing that ''Big Brother'' should not have power to regulate ''sexual intimacies in the privacy of the home,'' a Harvard Law School professor urged the Supreme Court today to rule that the Constitution protects private homosexual and heterosexual acts between consenting adults.	[[0.185,0.564,0.216,0.021,0.014]]	[0.185,0.564,0.216,0.021,0.014]	negative
1189	A homosexual bar called Buddies threw a Thanksgiving feast for 200 elderly Boston residents.	[[0.092,0.669,0.211,0.021,0.007]]	[0.092,0.669,0.211,0.021,0.007]	negative
1190	Leroy Williams, a former Congressional page, testified under oath today that he had never had homosexual relations with a member of Congress, thereby fully recanting an allegation he made earlier this year.	[[0.231,0.619,0.118,0.018,0.013]]	[0.231,0.619,0.118,0.018,0.013]	negative
1191	City officials have been under increasing pressure from homosexual-rights groups since Nov. 7, when they shut down the Mine Shaft, a homosexual club, under new state powers designed to combat AIDS, acquired immune deficiency syndrome.	[[0.22,0.583,0.16,0.023,0.013]]	[0.22,0.583,0.16,0.023,0.013]	negative
1192	Homosexual veterans, who have been excluded for the last two years from marching in the Veterans Day parade, will be allowed to march next Tuesday.	[[0.281,0.507,0.146,0.033,0.032]]	[0.281,0.507,0.146,0.033,0.032]	negative
1193	LEAD: Mayor Edward I. Koch yesterday ordered that paid bereavement leave be granted to New York City employees who live as unmarried couples, homosexual or heterosexual, when their partners or partners' close family members die.	[[0.061,0.404,0.448,0.069,0.018]]	[0.061,0.404,0.448,0.069,0.018]	neutral
1194	Not the least of the film's ironies is that Mr. Ripploh wants, above all, to be desirable as he goes cruising from one homosexual encounter to another.	[[0.01,0.029,0.131,0.699,0.131]]	[0.01,0.029,0.131,0.699,0.131]	positive
1195	The enactment of antidiscrimination measures by municipalities and states flagged after the election of President Reagan in 1980 signaled a conservative groundswell, but homosexual rights activists cite a number of state and municipal victories in the past couple of years as indicating renewed strength.	[[0.185,0.611,0.179,0.016,0.01]]	[0.185,0.611,0.179,0.016,0.01]	negative
1196	The ruling came in the trial of a New Jersey man charged, along with six others, with assaulting several men in Greenwich Village last Dec. 30 whom they believed to be homosexuals.	[[0.044,0.32,0.458,0.156,0.023]]	[0.044,0.32,0.458,0.156,0.023]	neutral
1197	By comparison with these pairs, the hot-blooded killers of ''The Postman Always Rings Twice'' and the homosexual marrieds of ''La Cage aux Folles II'' look like the homiest of homebodies.	[[0.08,0.653,0.244,0.018,0.005]]	[0.08,0.653,0.244,0.018,0.005]	negative
1198	A deadlocked Supreme Court, ruling without a written opinion, today upheld a lower court's decision that Oklahoma cannot constitutionally dismiss public school teachers for speaking out in favor of homosexual rights.	[[0.416,0.456,0.081,0.017,0.03]]	[0.416,0.456,0.081,0.017,0.03]	negative
1199	The result, leaders of homosexual-rights groups say, has been a shift in priorities.	[[0.146,0.473,0.179,0.135,0.066]]	[0.146,0.473,0.179,0.135,0.066]	negative
1200	LEAD: The Supreme Court ruled today that the United States Olympic Committee had the legal authority to bar a homosexual rights group from calling its athletic games the ''Gay Olympics.''	[[0.089,0.52,0.308,0.063,0.02]]	[0.089,0.52,0.308,0.063,0.02]	negative
1201	Of the 17,000 cases diagnosed in the United States to date, more than 90 percent are from such groups: 73 percent have been homosexual or bisexual men, 17 percent intravenous drug users and 0.6 percent hemophiliacs who are dependent on blood clotting Factor VIII.	[[0.408,0.494,0.086,0.004,0.008]]	[0.408,0.494,0.086,0.004,0.008]	negative
1202	With its decision today that the constitutional right to privacy does not extend to homosexual conduct, the Supreme Court interrupted the expansion of the concept of privacy on which it embarked more than 60 years ago.	[[0.152,0.554,0.251,0.031,0.012]]	[0.152,0.554,0.251,0.031,0.012]	negative
1203	In the movie, which stars Al Pacino, a psycopathic killer cruises heavy-leather homosexual bars to find victims with whom he has sado-masochistic sex before mutilating them with a steak knife.	[[0.115,0.714,0.137,0.028,0.006]]	[0.115,0.714,0.137,0.028,0.006]	negative
1204	There are 13 book reviews: The authors reviewed are Cecil Beaton, L. Frank Baum, F. Scott Fitzgerald, Leonardo Sciascia, V. S. Pritchett, Edmund Wilson, Doris Lessing, Thomas Love Peacock (obliquely invoked, this one, while the official subject is Mary McCarthy), Christopher Isherwood, Renaud Camus (author of the French homosexual novel ''Tricks''), LaBelle Lance, Robert Coles and David McCullough.	[[0.296,0.577,0.076,0.035,0.016]]	[0.296,0.577,0.076,0.035,0.016]	negative
1205	The Republican Governor's veto ended 12 days of intense lobbying about the homosexual rights measure that caused a flood of nearly 10,000 letters and telephone calls a day to Mr. Deukmejian's office.	[[0.092,0.506,0.272,0.101,0.029]]	[0.092,0.506,0.272,0.101,0.029]	negative
1206	He cited one estimate that half the attackers of homosexuals in San Francisco mentioned AIDS as a reason for the assault.	[[0.153,0.66,0.145,0.03,0.012]]	[0.153,0.66,0.145,0.03,0.012]	negative
1207	However, I fail to see the ''shared vulnerability'' he speaks of, after his experience of lying on the very spot, tasting the dirt and recalling his own anxious fear at the idea of homosexual prison rape, after he was almost busted for drugs in college.	[[0.087,0.287,0.572,0.042,0.013]]	[0.087,0.287,0.572,0.042,0.013]	neutral
1208	LEAD: Georgetown University has announced that it will accord ''equal treatment'' to groups of homosexual students and agreed to provide a $3,740 subsidy to such a group at its law school.	[[0.142,0.573,0.215,0.048,0.022]]	[0.142,0.573,0.215,0.048,0.022]	negative
1209	A former transit officer who the police said told them that he hated homosexuals was arraigned yesterday on a charge of murder after he allegedly killed two men and wounded six others with a semiautomatic rifle and two pistols late Wednesday in Greenwich Village.	[[0.218,0.651,0.104,0.018,0.008]]	[0.218,0.651,0.104,0.018,0.008]	negative
1210	Some continue to resist the message at a time when the Gay Men's Health Crisis, the city's leading homosexual organization, is stepping up efforts to educate people about prevention of acquired immune deficiency syndrome, transmitted primarily through intimate sexual contact.	[[0.085,0.513,0.321,0.067,0.015]]	[0.085,0.513,0.321,0.067,0.015]	negative
1211	Last week, the Supreme Court decided one of the major open issues in American constitutional law, concluding that the Government has the power to criminalize private consensual homosexual acts.	[[0.147,0.732,0.099,0.016,0.006]]	[0.147,0.732,0.099,0.016,0.006]	negative
1212	Gore Vidal, writing for television for the first time in 25 years, has produced the script for a four-hour mini-series, ''Dress Gray,'' based on the best-selling novel by Lucian K. Truscott 4th about homosexuality, corruption and murder at West Point during the Vietnam era.	[[0.217,0.56,0.182,0.024,0.016]]	[0.217,0.56,0.182,0.024,0.016]	negative
1213	The demonstrators spent most of Wednesday and all night singing songs and chanting slogans to protest a state decision to prohibit homosexuals from being foster parents.	[[0.26,0.629,0.081,0.014,0.017]]	[0.26,0.629,0.081,0.014,0.017]	negative
1214	Mr. Bailey's book of 1955 is generally acknowledged to have been a motivating force in the decriminalization of homosexual acts in Great Britain.	[[0.157,0.69,0.11,0.03,0.013]]	[0.157,0.69,0.11,0.03,0.013]	negative
1215	Former Representative Robert E. Bauman, defeated in 1980 after acknowledging that he was an alcoholic with homosexual tendencies, today dropped out of the race to win back his House seat, saying he had been viciously attacked by an opponent and was tired of the demands of a political campaign.	[[0.531,0.41,0.039,0.005,0.015]]	[0.531,0.41,0.039,0.005,0.015]	very negative
1216	A lawyer for the city said yesterday that many homosexuals were reportedly afraid to seek health care and other services from city-financed agencies run by the Roman Catholic Archdiocese of New York.	[[0.082,0.342,0.291,0.23,0.054]]	[0.082,0.342,0.291,0.23,0.054]	negative
1217	A homosexual who won a court battle to adopt a boy was ordered today to stand trial on charges of sexually molesting a young runaway he took into his foster home.	[[0.048,0.213,0.296,0.361,0.083]]	[0.048,0.213,0.296,0.361,0.083]	positive
1218	Yet Mr. Nicholson's Charley Partanna, a businesslike mob hit man, and Mr. Hurt's Luis Molina, a flamboyant homosexual in a South American prison, emerge as fully-drawn, credible figures who perfectly embody the morality of the films centered around them.	[[0.003,0.003,0.085,0.52,0.389]]	[0.003,0.003,0.085,0.52,0.389]	positive
1219	LEAD: Six men attacked two others with knives and a baseball bat last night on Manhattan's Upper West Side after harassing the two men with anti-homosexual comments, the police said.	[[0.15,0.6,0.181,0.045,0.024]]	[0.15,0.6,0.181,0.045,0.024]	negative
1220	The 5-to-4 majority drew a sharp line of demarcation between those choices that are fundamental to heterosexual life -whether and whom to marry, whether to conceive a child, whether to carry a pregnancy to term - and the decision to engage in homosexual acts.	[[0.092,0.61,0.249,0.038,0.011]]	[0.092,0.61,0.249,0.038,0.011]	negative
1221	A lawyer who gave up his practice to advocate gay rights, Mr. Scott worked to defeat measures requiring the dismissal of homosexual teachers and requiring that people with acquired immune deficiency syndrome be registered with the state.	[[0.126,0.551,0.229,0.068,0.026]]	[0.126,0.551,0.229,0.068,0.026]	negative
1222	The 14-year-old magazine has an unaudited circulation of between 60,000 and 70,000, Mr. Cooper said, noting that it had gotten a following in the homosexual community seven or eight years before any of the current homosexual magazines came on the market.	[[0.194,0.626,0.14,0.025,0.016]]	[0.194,0.626,0.14,0.025,0.016]	negative
1223	LEAD: Delegates to the Southern Baptist Convention today condemned homosexuality as ''a manifestation of a depraved nature'' and ''a perversion of divine standards.''	[[0.114,0.497,0.121,0.19,0.078]]	[0.114,0.497,0.121,0.19,0.078]	negative
1224	LEAD: WHEN Kevin Patterson was writing what he calls a ''biographical play about a mathematical genius and avowed homosexual who was instrumental in inventing the computer and in winning World War II,'' he hardly expected another play about the same subject to pop up right away.	[[0.237,0.573,0.174,0.007,0.009]]	[0.237,0.573,0.174,0.007,0.009]	negative
1225	He was the first municipal official in southern California to do so, according to leaders of homosexual rights organizations.	[[0.18,0.691,0.095,0.022,0.012]]	[0.18,0.691,0.095,0.022,0.012]	negative
1226	Preferential PoliticsIf conservatism and homosexual activism aren't mutually exclusive, they ought to be, in the view of David Keene and some other directors of the American Conservative Union.	[[0.126,0.68,0.18,0.008,0.006]]	[0.126,0.68,0.18,0.008,0.006]	negative
1227	The Providence City Council, after days of community debate that deeply divided religious leaders, refused tonight to ban discrimination against homosexuals .	[[0.219,0.596,0.165,0.012,0.009]]	[0.219,0.596,0.165,0.012,0.009]	negative
1228	They assert that discrimination against homosexuals has been in large part based on Christian doctrine and that Riverside, an interdenominational church that prides itself on its liberal tradition and which has accepted openly homosexual members for years, should act to fight that discrimination.	[[0.112,0.6,0.25,0.027,0.01]]	[0.112,0.6,0.25,0.027,0.01]	negative
1229	A judge has granted a 29-year-old homosexual permission to adopt his teen-age foster son. ''	[[0.075,0.546,0.342,0.029,0.007]]	[0.075,0.546,0.342,0.029,0.007]	negative
1230	Gov. Edward DiPrete, Mayor Joseph R. Paolino Jr. and the City Council have said homosexuals should be so protected, but on Thursday Bishop Louis E. Gelineau of the Roman Catholic Diocese of Provividence said they should not.	[[0.428,0.442,0.112,0.007,0.011]]	[0.428,0.442,0.112,0.007,0.011]	negative
1231	LEAD: In an unusual outreach to homosexuals by a mainstream Christian church, the Episcopal Diocese of Newark opened a special ministry today to bring ''unchurched and embittered lesbians and gay people'' into a church program that accepts their sexual orientation.	[[0.118,0.493,0.265,0.092,0.033]]	[0.118,0.493,0.265,0.092,0.033]	negative
1232	Three-quarters of those polled said they believed that acquired immune deficiency syndrome would spread beyond the groups the fatal illness has hit hardest: homosexual men and intravenous drug users.	[[0.215,0.579,0.155,0.032,0.018]]	[0.215,0.579,0.155,0.032,0.018]	negative
1233	Mayor Feinstein, who retained her office a year ago against a strong primary challege largely though the support of this city's substantial homosexual voting bloc, met yesterday with about l00 members of the Tavern Guild, made up of owners and operators of homosexual bars.	[[0.085,0.188,0.129,0.39,0.209]]	[0.085,0.188,0.129,0.39,0.209]	positive
1234	Representative Gramm, the Republican, has accused State Senator Doggett, the Democrat, of undermining family values, ''pandering'' to homosexuals, unethical advertising and allowing alcohol in the schools.	[[0.571,0.316,0.088,0.008,0.016]]	[0.571,0.316,0.088,0.008,0.016]	very negative
1235	Mart Crowley's play about a homosexual's birthday party, circa 1968 -then prototypical, now stereotypical -still stings with barbed putdowns, but how is one to put up with all that maudlin selfindulgence?	[[0.037,0.491,0.456,0.013,0.003]]	[0.037,0.491,0.456,0.013,0.003]	negative
1236	To Dr. Steve Hotze, the basic question is strictly one of public morality: Should homosexuals be denied official support so that they will find it more difficult to expand their influence over the young people of the capital of Texas?	[[0.146,0.626,0.206,0.014,0.007]]	[0.146,0.626,0.206,0.014,0.007]	negative
1237	But several states, responding to complaints of discrimination against homosexuals and concern that some people who have antibodies to AIDS may never develop the disease, have restricted the use of such tests by insurers.	[[0.433,0.516,0.04,0.004,0.006]]	[0.433,0.516,0.04,0.004,0.006]	negative
1238	Variations on her story were told over and over this past weekend as 125 parents of homosexuals from all over the country gathered at the Roosevelt Hotel for the second annual convention of the Federation of Parents and Friends of Lesbians and Gays Inc.	[[0.149,0.624,0.184,0.029,0.014]]	[0.149,0.624,0.184,0.029,0.014]	negative
1239	The Roman Catholic Archdiocese of New York is negotiating with New York City to resolve church concerns that a mayoral ban on discrimination against homosexuals by agencies doing business with the city may violate church teachings.	[[0.207,0.717,0.058,0.011,0.007]]	[0.207,0.717,0.058,0.011,0.007]	negative
1240	East German curbs on contacts with West termed a success A2 Giscard returns home after friendly but stiff visit to China A3 Around the World A8 Tranquillity prevails in Turkey on Moslem holiday A9 Soviet and U.S. differ on types of weapons to be curbed A11 South Korean voters overwhelm- ing approve new constitution A12 U.N. renews plea to Hanoi to pull troops out of Cambodia A13 Israeli planes raid Palestinian base south of Beirut A15 Government/Politics Koch signs bill increasing prop- erty-tax rate B4 New York City prisons intensify suicide prevention programs B4 Campaign Report B12 Eagleton denies allegations of homosexual affair B12 Some Liberal Party officials bolt and back Carter B14 Results tallied in 3 special Assem- bly primaries D18 Energy Lilco and opponents clash over plant completion date B2	[[0.808,0.143,0.04,0.001,0.009]]	[0.808,0.143,0.04,0.001,0.009]	very negative
1241	But the house's resident, Representative Gerry E. Studds, has become the focus of a sharp debate among his constituents in the 10th Congressional District since the disclosure that he had a homosexual relationship with a 17-year-old Congressional page a decade ago.	[[0.155,0.41,0.109,0.213,0.113]]	[0.155,0.41,0.109,0.213,0.113]	negative
1242	Preventing the spread of the illness in homosexuals is becoming nearly impossible, Dr. Curran said, because although homosexuals are having fewer sexual partners, a higher percentage of those partners already will have been exposed to the AIDS virus.	[[0.189,0.635,0.154,0.012,0.01]]	[0.189,0.635,0.154,0.012,0.01]	negative
1243	Homosexual Groups Alarmed This time, the leadership of homosexual groups in Atlanta is alarmed by the recent killings, which the leaders say underscore their concern over a growing pattern of random violence directed against homosexuals in the city.	[[0.168,0.623,0.169,0.025,0.015]]	[0.168,0.623,0.169,0.025,0.015]	negative
1244	To the Editor: In his Aug. 30 column, William Safire speaks of ''advocates of homosexuality.''	[[0.088,0.662,0.22,0.023,0.007]]	[0.088,0.662,0.22,0.023,0.007]	negative
1245	JACKSON, Miss., Oct. 4 When Representative Jon Hinson chose on an August morning to disclose his past involvement in homosexually related incidents, even his most ardent conservative supporters began to mourn his political suicide.	[[0.153,0.641,0.169,0.024,0.012]]	[0.153,0.641,0.169,0.024,0.012]	negative
1246	To the Editor: Susan Jacoby's grotesquely incompetent review of my book ''The Nazi Extermination of Homosexuals'' (May 10, 1981) reeks of homophobia and Jewish paranoia.	[[0.343,0.559,0.089,0.004,0.005]]	[0.343,0.559,0.089,0.004,0.005]	negative
1247	The council's governing board voted to postpone action indefinitely on a membership application from the Universal Fellowship of Metropolitan Community Churches, a denomination formed in 1968 as a church that welcomes homosexual members and openly endorses homosexuality.	[[0.187,0.632,0.142,0.025,0.014]]	[0.187,0.632,0.142,0.025,0.014]	negative
1248	To the Editor: ''Homosexuals' Rights Need Protection'' (editorial, Jan. 24), supporting the bill introduced in the New York City Council to bar discrimination because of ''sexual orientation,'' accurately recites many assertions of the measure's proponents.	[[0.231,0.586,0.149,0.021,0.013]]	[0.231,0.586,0.149,0.021,0.013]	negative
1249	Judge Aguilar said the rules violated the constitutional rights of free speech and association for homosexuals.	[[0.154,0.6,0.194,0.035,0.017]]	[0.154,0.6,0.194,0.035,0.017]	negative
1250	But his former wife asserts that because he is homosexual, and thus a member of a ''high-risk'' group for contracting AIDS, he could expose them to the deadly disease that destroys the body's ability to fight infection.	[[0.275,0.629,0.083,0.007,0.006]]	[0.275,0.629,0.083,0.007,0.006]	negative
1251	Campaigning in New York, the Senator met for an hour with eight representatives of homosexual groups.	[[0.106,0.565,0.187,0.109,0.032]]	[0.106,0.565,0.187,0.109,0.032]	negative
1252	Day, aroused a furor on campus, especially among black, Hispanic and homosexual people.	[[0.049,0.401,0.502,0.038,0.01]]	[0.049,0.401,0.502,0.038,0.01]	neutral
1253	According to his medical papers, which Luce and Sister Langtry have read, Michael may be homosexual.	[[0.042,0.448,0.437,0.064,0.008]]	[0.042,0.448,0.437,0.064,0.008]	negative
1254	LEAD: A Federal appellate ruling Wednesday that the Army's ban on homosexuals was unconstitutional casts doubt on all governmental discrimination against homosexuals, whether in the military or in civilian employment.	[[0.324,0.577,0.086,0.005,0.008]]	[0.324,0.577,0.086,0.005,0.008]	negative
1255	The woman who served as the first openly homosexual Mayor of an American city has resigned her City Council seat after being sentenced to 60 days for embezzling public funds.	[[0.067,0.452,0.323,0.137,0.02]]	[0.067,0.452,0.323,0.137,0.02]	negative
1256	From town halls to the halls of Congress, laws and guidelines have been adopted or proposed in the following areas in connection with acquired immune deficiency syndrome: * Banning the operation of bathhouses that are havens of homosexual activity.	[[0.225,0.546,0.204,0.014,0.011]]	[0.225,0.546,0.204,0.014,0.011]	negative
1257	The fate of homosexuals under Nazi terror has been the occasion for far greater amnesia than that of any other victims, except perhaps gypsies.	[[0.195,0.608,0.157,0.027,0.014]]	[0.195,0.608,0.157,0.027,0.014]	negative
1258	Governor Cuomo and Mayor Koch indicated yesterday that they were reconsidering their opposition to the closing of bathhouses catering to homosexuals as a way of reducing the spread of AIDS.	[[0.183,0.59,0.159,0.041,0.026]]	[0.183,0.59,0.159,0.041,0.026]	negative
