id	context	predictions	aggregatedPredictions	category
1756	When she told her grandfather, an Orthodox rabbi, that she was a lesbian, he said, "We love you first."	[[0.04,0.187,0.275,0.435,0.063]]	[0.04,0.187,0.275,0.435,0.063]	positive
1757	A Family Court judge in Manhattan has ruled that a man who donated his sperm so that a lesbian couple could have a child has no right to be declared the 11-year-old girl's father or even to have visitation rights.	[[0.174,0.572,0.166,0.06,0.028]]	[0.174,0.572,0.166,0.06,0.028]	negative
1758	A gay man in San Francisco, who donated his sperm 13 years ago so that a lesbian couple could have a child, has been granted legal standing as the father of the child, who lives with her mother and her mother's companion in New York City.	[[0.273,0.566,0.136,0.012,0.013]]	[0.273,0.566,0.136,0.012,0.013]	negative
1759	Beginning a week of celebrations that will culminate on Sunday in a march down Fifth Avenue, hundreds of gay and lesbian New Yorkers filled Union Square Park yesterday for what was billed as a rally but looked more like an enormous summertime family picnic.	[[0.262,0.557,0.158,0.011,0.012]]	[0.262,0.557,0.158,0.011,0.012]	negative
1760	The Advocate said yesterday that it would accelerate plans to make the magazine for gay and lesbian readers more attractive to mainstream advertisers by removing sexually oriented advertising and spinning it off into a separate publication.	[[0.145,0.59,0.203,0.046,0.017]]	[0.145,0.59,0.203,0.046,0.017]	negative
1761	It's especially comforting to read that lesbians are "from the dark side of the American dream."	[[0.021,0.078,0.422,0.415,0.064]]	[0.021,0.078,0.422,0.415,0.064]	neutral
1762	Merce Cunningham, Beverly Blossom and the Five Lesbian Brothers were among the 26 winners of Bessies, more formally known as New York Dance and Performance Awards, which were awarded on Monday night in a private ceremony at the Dance Theater Workshop.	[[0.398,0.512,0.068,0.007,0.014]]	[0.398,0.512,0.068,0.007,0.014]	negative
1763	When gay and lesbian lobbyists take to Capitol Hill on Monday to press the case for AIDS programs, a newly active supporter will be among them: Candace Gingrich, sister of Speaker Newt Gingrich.	[[0.181,0.627,0.173,0.013,0.007]]	[0.181,0.627,0.173,0.013,0.007]	negative
1764	Not only because, as the first editor of the magazine, she had put six years of time and effort into it before leaving in 1991, Ms. Bright said recently, but because, to her, On Our Backs symbolized a rebellious assertion of female sexuality that she sees as lacking in today's lesbian publications. ''	[[0.245,0.585,0.146,0.015,0.009]]	[0.245,0.585,0.146,0.015,0.009]	negative
1765	In one of the first lawsuits of its kind, the American Civil Liberties Union's Lesbian and Gay Rights Project filed suit yesterday against Yeshiva University for denying lesbian and gay graduate students the opportunity to live with their domestic partners in campus housing.	[[0.086,0.727,0.16,0.022,0.005]]	[0.086,0.727,0.16,0.022,0.005]	negative
1766	He asked that one copy be sent to The Advocate, the gay and lesbian magazine.	[[0.133,0.679,0.148,0.03,0.01]]	[0.133,0.679,0.148,0.03,0.01]	negative
1767	The reason Chief Potter knows is that his daughter, Katie, is an officer in his department and a lesbian.	[[0.154,0.557,0.173,0.081,0.034]]	[0.154,0.557,0.173,0.081,0.034]	negative
1768	While Americans had been told that the armed forces could not tolerate the open presence of gay men and lesbians, that their safety would be in danger and the esprit de corps imperiled, Mr. Meinhold and others like him have gone about their business with little rancor in the ranks.	[[0.083,0.547,0.301,0.058,0.011]]	[0.083,0.547,0.301,0.058,0.011]	negative
1769	By the Hall Carpenter Archives Lesbian Oral History Group.	[[0.004,0.035,0.865,0.092,0.003]]	[0.004,0.035,0.865,0.092,0.003]	neutral
1770	Figures released by the Defense Department late today show that the Army, Navy, Air Force and Marine Corps discharged 1,145 gay men and lesbians in the 1998 fiscal year, a 13 percent increase from that of the year before and nearly double the number in 1993, the last year before the current policy took effect.	[[0.319,0.579,0.089,0.006,0.008]]	[0.319,0.579,0.089,0.006,0.008]	negative
1771	Some people immediately interpreted the ''Ellen'' switch as a signal that Ellen DeGeneres and her staff were being given the go-ahead to have the title character say she is a lesbian, as has been speculated.	[[0.139,0.683,0.164,0.01,0.005]]	[0.139,0.683,0.164,0.01,0.005]	negative
1772	Properly defined as an academic activity, and not a political one, it is perfectly appropriate to have an endowed chair in gay and lesbian studies.	[[0.159,0.359,0.201,0.175,0.106]]	[0.159,0.359,0.201,0.175,0.106]	negative
1773	The largest advertiser in Sports Illustrated's Golf Plus supplement has suspended more than $1 million in advertising after the magazine published an article on April 7 that detailed the lesbian party scene at the Ladies Professional Golfers Association's Nabisco Dinah Shore tournament.	[[0.186,0.632,0.155,0.016,0.011]]	[0.186,0.632,0.155,0.016,0.011]	negative
1774	To the Editor: Re "Mayor's Mobile Cheering Section" (news article, June 26): You seem to raise suspicions that Mayor Rudolph W. Giuliani's administration orchestrated a group of supporters to march with the Mayor in the Lesbian and Gay Pride March and to cheer him if and when he was confronted by booing spectators.	[[0.294,0.481,0.194,0.018,0.013]]	[0.294,0.481,0.194,0.018,0.013]	negative
1775	The groups, the Lesbian and Gay Coalition for Justice and the Servicemembers Legal Defense Network, said they were told by several people on and off the base that Pfc. Barry L. Winchell, 21, of Kansas City, Mo., had been killed because some believed he was gay.	[[0.455,0.424,0.096,0.01,0.016]]	[0.455,0.424,0.096,0.01,0.016]	very negative
1776	The same spot, which presented a series of pictures of gay, lesbian and interracial couples kissing, had been rejected by a station in Manchester, N.H., as inappropriate.	[[0.54,0.347,0.086,0.008,0.019]]	[0.54,0.347,0.086,0.008,0.019]	very negative
1777	But the chattering, hair-braiding young girls of earlier pieces have become the lesbian vampires of ''The Gilda Stories,'' the novel by Jewelle Gomez on which Ms. Zollar's new piece is partly based.	[[0.136,0.701,0.135,0.019,0.009]]	[0.136,0.701,0.135,0.019,0.009]	negative
1778	To the Editor: As the parent of a lesbian, I would like to see Hollywood dramatize the story so often told by my fellow members of the support group Parents, Family and Friends of Lesbians and Gays (Pflag).	[[0.184,0.595,0.195,0.017,0.009]]	[0.184,0.595,0.195,0.017,0.009]	negative
1779	In another story, an on-line lesbian romance heats up as the lovers meet, one wearing a leather collar, the other demanding that her boots be licked.	[[0.168,0.723,0.086,0.017,0.007]]	[0.168,0.723,0.086,0.017,0.007]	negative
1780	A Washington at Work article on Saturday about Torie Osborn, executive director of the National Gay and Lesbian Task Force, referred incorrectly to the role of Mario Cooper at the Democratic National Convention in New York last year.	[[0.117,0.327,0.198,0.253,0.105]]	[0.117,0.327,0.198,0.253,0.105]	negative
1781	The report, commissioned by the group and billed as the most extensive analysis yet of recent trends in public attitudes toward gay men and lesbians, focused on steep rises over the last 20 years in support for equal rights in housing, employment and the military.	[[0.554,0.382,0.047,0.004,0.013]]	[0.554,0.382,0.047,0.004,0.013]	very negative
1782	The Stonewall Chorale, a gay and lesbian chorus, is to present "Classical Cabaret" at 8 P.M. today at the Fashion Institute of Technology, 227 West 27th Street, in Manhattan.	[[0.315,0.569,0.089,0.012,0.015]]	[0.315,0.569,0.089,0.012,0.015]	negative
1783	The merged company is also acquiring what was described as a significant minority interest in onQ, a provider of gay and lesbian content on America Online; those terms were also not disclosed.	[[0.302,0.572,0.106,0.009,0.011]]	[0.302,0.572,0.106,0.009,0.011]	negative
1784	Top priorities for the A.C.L.U. are challenges to a law authorizing AIDS testing for people charged with sexual assault and to Rutgers University's refusal to provide benefits to domestic partners of lesbian and gay employees, Ms. Lapidus said.	[[0.104,0.69,0.172,0.025,0.01]]	[0.104,0.69,0.172,0.025,0.01]	negative
1785	Viewers will be looking for some indication of whether the show's lead character, Ellen Morgan, played by Ellen DeGeneres, is going to become a lesbian.	[[0.093,0.515,0.19,0.164,0.037]]	[0.093,0.515,0.19,0.164,0.037]	negative
1786	This latest legal tactic spurred a lawyer for the parade sponsors, the Ancient Order of Hibernians, to accuse the group, the Irish Lesbian and Gay Organization, of trying to prevent the parade from taking place.	[[0.228,0.576,0.178,0.01,0.007]]	[0.228,0.576,0.178,0.01,0.007]	negative
1787	And so, seeking the courage of his comrades, he came to San Francisco this weekend, along with about 300 men and women from news organizations great and small, to attend the first national conference of the Lesbian and Gay Journalists Association.	[[0.008,0.023,0.02,0.861,0.088]]	[0.008,0.023,0.02,0.861,0.088]	positive
1788	To the Sports Editor: Robert Lipsyte's column on the women's basketball coach Rene Portland ("Penn State Coach Will Abide by Lesbian Policy, but Won't Discuss It," The Times, Dec. 20), criticizes her for not passing his sexual orientation litmus test.	[[0.138,0.706,0.137,0.012,0.007]]	[0.138,0.706,0.137,0.012,0.007]	negative
1789	IN 1985, Robert Giard, a photographer, began taking portraits of gay and lesbian writers.	[[0.153,0.531,0.142,0.122,0.052]]	[0.153,0.531,0.142,0.122,0.052]	negative
1790	In the weeks leading up to my sister's (lesbian) wedding, I grew increasingly apprehensive about that parenthetical.	[[0.111,0.652,0.189,0.039,0.01]]	[0.111,0.652,0.189,0.039,0.01]	negative
1791	The most prominent Republican candidates for President in the next election, as Katharine Seelye reported yesterday in The Times, are taking positions that are ''subtly but fundamentally more inviting'' to gay and lesbian voters than at any time before.	[[0.417,0.48,0.071,0.011,0.022]]	[0.417,0.48,0.071,0.011,0.022]	negative
1792	And last spring, after completion of the $138 million building -- a citadel of multiculturalism that contains no Nancy Drew books but does hold a lesbian parody of them -- the bad feelings boiled over.	[[0.214,0.671,0.071,0.031,0.012]]	[0.214,0.671,0.071,0.031,0.012]	negative
1793	He was a founder of the Twin Spirit Veterans Association for gay and lesbian veterans and gave Congressional testimony on veterans with AIDS.	[[0.146,0.724,0.113,0.012,0.005]]	[0.146,0.724,0.113,0.012,0.005]	negative
1794	Brooklyn's Lesbian and Gay Community and people with HIV have lost a principled and unwavering ally.	[[0.13,0.642,0.183,0.032,0.013]]	[0.13,0.642,0.183,0.032,0.013]	negative
1795	The culture wars continue to bubble: the Texas chapter of the Log Cabin Republicans, a gay and lesbian organization, is fuming after being denied a booth at the state Republican convention later this month.	[[0.197,0.579,0.196,0.017,0.011]]	[0.197,0.579,0.196,0.017,0.011]	negative
1796	She had survived the worst of the local politics, the accusations that she was a radical feminist interested in furthering gay and lesbian rights in the dense and righteous world of south Georgia politicking.	[[0.301,0.502,0.127,0.044,0.025]]	[0.301,0.502,0.127,0.044,0.025]	negative
1797	Brave Smiles Another Lesbian Tragedy New York Theater Workshop 769 East Fourth Street East Village Through Sunday Written by the Five Lesbian Brothers: Maureen Angelos, Babs Davy, Dominique Dibbell, Peg Healey and Lisa Kron; scripted by Ms. Dibbell and Ms. Healey; directed by Kate Stafford; set by Jamie Leo; costumes by Susan Young; lighting by Diana Arecco; sound by Ms. Healey; company manager, Heidi Sama Blackwell; musical arrangements, Tom Judson and the Brave Smiles Orchestra.	[[0.803,0.16,0.026,0.001,0.01]]	[0.803,0.16,0.026,0.001,0.01]	very negative
1798	ARLENE KOCHMAN, the executive director of SAGE, a social-service organization serving the older gay and lesbian population, said the purpose of the benefit was to "reclaim lesbian and gay history with the celebration of a historical figure."	[[0.292,0.499,0.11,0.05,0.048]]	[0.292,0.499,0.11,0.05,0.048]	negative
1799	The organizers say it will be the first major program on gay and lesbian history in the United States,	[[0.043,0.365,0.48,0.098,0.014]]	[0.043,0.365,0.48,0.098,0.014]	neutral
1800	Expanding from folk singing into performance art, Phranc, a self-proclaimed "all-American Jewish lesbian folk singer," impersonates Neil Diamond in concert.	[[0.188,0.66,0.101,0.032,0.019]]	[0.188,0.66,0.101,0.032,0.019]	negative
1801	In a number of the subsequent conversations, the topic of lesbianism came up, with one agent expressing admiration for the book "except for the lesbian stuff."	[[0.075,0.603,0.197,0.109,0.016]]	[0.075,0.603,0.197,0.109,0.016]	negative
1802	The Partnership for a Drug-Free America has agreed to re-edit television commercials that had been labeled "patently homophobic" by the Gay and Lesbian Alliance Against Defamation.	[[0.085,0.47,0.301,0.117,0.028]]	[0.085,0.47,0.301,0.117,0.028]	negative
1803	AS more mainstream marketers hire agencies that specialize in aiming sales pitches at homosexuals, advocacy organizations that address issues of interest and concern to gay men and lesbians are turning to mainstream agencies for campaigns.	[[0.254,0.606,0.122,0.008,0.01]]	[0.254,0.606,0.122,0.008,0.01]	negative
1804	Senator Jesse Helms has introduced legislation that would threaten the ability of gay and lesbian employees of the Federal Government to form employee associations.	[[0.179,0.587,0.153,0.051,0.029]]	[0.179,0.587,0.153,0.051,0.029]	negative
1805	"I can think of no place better to have suspense and a real eerie feeling of decadence than a lesbian bar, because lesbians have always been outlaws," asserts Mary Wings, an author of lesbian mystery novels, in the opening moments of the documentary film "Last Call at Maud's."	[[0.064,0.297,0.187,0.384,0.069]]	[0.064,0.297,0.187,0.384,0.069]	positive
1806	The exhibition, at the Meadowlands Convention Center in Secaucus, N.J., is being billed as the First National Gay and Lesbian Business Expo.	[[0.259,0.592,0.11,0.019,0.019]]	[0.259,0.592,0.11,0.019,0.019]	negative
1807	The Student Senate at Southern Meth odist University granted charter status last week to the university's Gay and Lesbian Student Organization.	[[0.177,0.653,0.14,0.018,0.012]]	[0.177,0.653,0.14,0.018,0.012]	negative
1808	The Board, Staff and Volunteers of the Lesbian and Gay Community Services Center mourn the passing of our Founding President and dear friend and colleague, Irving Cooperberg.	[[0.314,0.524,0.084,0.037,0.04]]	[0.314,0.524,0.084,0.037,0.04]	negative
1809	A corrected version of the paragraph follows: "This book is a publishing event, but not only because of its radical credentials or its 'marginal ized' lesbian feminist viewpoint.	[[0.131,0.621,0.193,0.04,0.016]]	[0.131,0.621,0.193,0.04,0.016]	negative
1810	SERVING IN SILENCE IS WHAT Col. Margarethe Cammermeyer did for most of her career, leaving her lesbianism unacknowledged and unspoken as she rose through Army ranks, winning a Bronze Star in Vietnam and later becoming chief nurse of the Washington State National Guard.	[[0.497,0.412,0.076,0.005,0.01]]	[0.497,0.412,0.076,0.005,0.01]	very negative
1811	So no issue is hotter in that city at the moment than a statewide initiative to be voted on in 2000 that would bar the state from recognizing gay or lesbian marriage.	[[0.153,0.683,0.141,0.016,0.007]]	[0.153,0.683,0.141,0.016,0.007]	negative
1812	Mary Tannen isn't quite getting it when she claims that lesbians wear short hair as a way to discourage male advances ("Women Who Cut Their Hair and the Men Who Love Them," June 16).	[[0.25,0.587,0.146,0.01,0.007]]	[0.25,0.587,0.146,0.01,0.007]	negative
1813	Now another front is being opened with what may be the first significant campaign addressed to gay men and lesbians.	[[0.015,0.144,0.707,0.123,0.012]]	[0.015,0.144,0.707,0.123,0.012]	neutral
1814	The panel called for large-scale studies to counter rampant ''myths and misconceptions'' and to improve the quality of treatment lesbians are receiving. ''	[[0.067,0.612,0.29,0.025,0.006]]	[0.067,0.612,0.29,0.025,0.006]	negative
1815	"This is exactly what I was hoping for: it's one big gay world," said Caity Mahoney, a 21-year-old lesbian student who arrived yesterday from Baltimore, as she took snapshots of friends in front of the Stonewall Inn, the shrine of the gay-rights movement on Sheridan Square.	[[0.168,0.625,0.132,0.057,0.018]]	[0.168,0.625,0.132,0.057,0.018]	negative
1816	The Human Rights Campaign, a homosexual rights organization, said yesterday that it had bought time on stations affiliated with ABC to run a commercial during the April 30 episode of ''Ellen,'' when the title character of that sitcom is to disclose she is a lesbian.	[[0.174,0.622,0.165,0.024,0.014]]	[0.174,0.622,0.165,0.024,0.014]	negative
1817	To the Editor: Your Sept. 8 report about ''transgendered'' people's fight for respect indicates some friction within gay and lesbian groups.	[[0.091,0.63,0.223,0.045,0.011]]	[0.091,0.63,0.223,0.045,0.011]	negative
1818	HBO, the television entertainment division of Time Warner Inc., began offering health insurance on a trial basis yesterday to the domestic partners of its gay and lesbian employees.	[[0.073,0.167,0.132,0.411,0.218]]	[0.073,0.167,0.132,0.411,0.218]	positive
1819	The Pope's comments were made in a 100-page letter on family values that not only restated the Vatican's familiar views on contraception, divorce and abortion but also sent a message to Catholics to refrain from supporting the notion of gay or lesbian marriage.	[[0.105,0.615,0.234,0.036,0.01]]	[0.105,0.615,0.234,0.036,0.01]	negative
1820	It is just one person's opinion about abortion, these shifting feelings of Norma Leah McCorvey, the 47-year-old Dallas woman who describes herself as a reform school dropout, sexual-abuse victim, and lesbian activist as well as former carnival barker, bartender, alcoholic, drug dealer and cleaning woman living on the edge of poverty.	[[0.195,0.539,0.216,0.035,0.016]]	[0.195,0.539,0.216,0.035,0.016]	negative
1821	Ms. Reno sent the mediators to Ovett, Miss., a town of 1,200 people in the southeastern part of the state, where some residents have organized to try to force out a lesbian couple who founded a women's camp last summer on 120 acres of a former pig farm.	[[0.171,0.756,0.058,0.01,0.005]]	[0.171,0.756,0.058,0.01,0.005]	negative
1822	Judge Pierre N. Leval of United States District Court in Manhattan declined to rule on which group's constitutional rights were paramount: the parade sponsors, the Ancient Order of Hibernians, or the gay group, the Irish Lesbian and Gay Organization.	[[0.206,0.635,0.108,0.029,0.022]]	[0.206,0.635,0.108,0.029,0.022]	negative
1823	Dr. Andrews, who has her doctorate in history, is the County Executive's liaison to the gay and lesbian community.	[[0.211,0.567,0.139,0.047,0.035]]	[0.211,0.567,0.139,0.047,0.035]	negative
1824	To the administration, it was a "great step forward" to hire a lesbian with a live-in partner as a head of house, but not a good idea to assign her to a dorm with a lot of first-year students.	[[0.098,0.687,0.184,0.024,0.007]]	[0.098,0.687,0.184,0.024,0.007]	negative
1825	Today, members of the Administration held briefings for 40 lesbian and gay elected officials from around the nation.	[[0.096,0.56,0.291,0.039,0.014]]	[0.096,0.56,0.291,0.039,0.014]	negative
1826	Leaders of gay rights organizations warned White House officials at a meeting today that unless President Clinton better demonstrates his support for homosexuals in the military, a gay and lesbian march on Washington next month would turn into an embarrassing protest.	[[0.445,0.406,0.129,0.008,0.012]]	[0.445,0.406,0.129,0.008,0.012]	very negative
1827	The Human Rights Campaign, a leading gay and lesbian political organization, protested the action by Mr. Perot's company, Perot Systems Inc., as a slap at homosexuals.	[[0.286,0.583,0.115,0.007,0.009]]	[0.286,0.583,0.115,0.007,0.009]	negative
1828	The building that once housed the Stonewall Inn on Christopher Street has earned a listing in the National Register of Historic Places, becoming the first site in the country to recognize the contributions that gay and lesbian Americans have made to the national culture.	[[0.316,0.502,0.155,0.015,0.012]]	[0.316,0.502,0.155,0.015,0.012]	negative
1829	Print Ads in The Nation, The Voice Literary Supplement, gay and lesbian magazines, and The Boston Phoenix.	[[0.227,0.613,0.141,0.01,0.008]]	[0.227,0.613,0.141,0.01,0.008]	negative
1830	- A national Lutheran study group urges church members to consider sanctioning gay and lesbian marriages.	[[0.094,0.67,0.211,0.02,0.006]]	[0.094,0.67,0.211,0.02,0.006]	negative
1831	The group, the Center for Constitutional Rights, contends that if the parade is a religious event, as the Hibernians claimed in arguing for their right to exclude the Irish Lesbian and Gay Organization from the parade because homosexuality violates church teachings, then the doctrine of the separation of church and state should forbid the city from granting the use of a public street or police protection.	[[0.275,0.576,0.113,0.018,0.018]]	[0.275,0.576,0.113,0.018,0.018]	negative
1832	The 25th anniversary of gay liberation this week has been ignored by New York's major art museums, but a few other public institutions and art galleries have picked up the slack with exhibitions on gay and lesbian themes.	[[0.21,0.548,0.208,0.02,0.013]]	[0.21,0.548,0.208,0.02,0.013]	negative
1833	And the decoys still have not arrested anyone for attacking gay men or lesbians.	[[0.122,0.705,0.121,0.041,0.011]]	[0.122,0.705,0.121,0.041,0.011]	negative
1834	"I think the proportion of gay men and lesbians who are pro athletes is higher than their proportion in the mainstream population.	[[0.065,0.507,0.318,0.095,0.015]]	[0.065,0.507,0.318,0.095,0.015]	negative
1835	AS he walked down Fifth Avenue on Sunday in the Gay and Lesbian Pride March, Mayor Rudolph W. Giuliani took some heat for his opposition to same-sex marriage.	[[0.349,0.507,0.125,0.008,0.011]]	[0.349,0.507,0.125,0.008,0.011]	negative
1836	Founding President of New York City's Gay and Lesbian Community Services Center.	[[0.08,0.414,0.36,0.112,0.033]]	[0.08,0.414,0.36,0.112,0.033]	negative
1837	Lesbians talk about H.I.V. while strolling near dawn by the Seine.	[[0.046,0.286,0.457,0.177,0.034]]	[0.046,0.286,0.457,0.177,0.034]	neutral
1838	In the same year, while campaigning for the Democratic Presidential candidate, George F. McGovern, he organized the Alice B. Toklas Lesbian and Gay Democratic Club in San Francisco, which conducted registration drives among homosexuals.	[[0.111,0.766,0.097,0.021,0.005]]	[0.111,0.766,0.097,0.021,0.005]	negative
1839	However, I am disappointed you not only fail to question the stereotypes many African-Americans have about the lesbian and gay movement, but actually perpetuate them by rendering black lesbian and gay activism invisible.	[[0.122,0.292,0.534,0.039,0.013]]	[0.122,0.292,0.534,0.039,0.013]	neutral
1840	Citing a threat of violence against a lesbian couple, Attorney General Janet Reno today ordered Federal civil rights mediators from the Justice Department to take up their first case involving the harassment of gay people.	[[0.225,0.643,0.119,0.006,0.007]]	[0.225,0.643,0.119,0.006,0.007]	negative
1841	Rather, it marked the brave decision by a comic actress to go public with her identity as a lesbian, and to weave this highly personal coming-to-terms into the fabric of the fictional character she portrays.	[[0.095,0.176,0.046,0.305,0.377]]	[0.095,0.176,0.046,0.305,0.377]	very positive
1842	New York City is home to more gay and lesbian people than any other American city.	[[0.156,0.673,0.127,0.029,0.015]]	[0.156,0.673,0.127,0.029,0.015]	negative
1843	The article said the President pointed "to three gay and lesbian White House staff members" at the meeting, and it gave three names.	[[0.136,0.641,0.194,0.019,0.01]]	[0.136,0.641,0.194,0.019,0.01]	negative
1844	Mrs. Berrill, now retired, claimed she was libeled and defamed in October 1995, when a parent wrote letters to a local newspaper and the school board criticizing a school policy that designated ''safe zones,'' where students who think they may be lesbian, gay or bisexual may talk confidentially with a faculty member.	[[0.389,0.482,0.104,0.01,0.014]]	[0.389,0.482,0.104,0.01,0.014]	negative
1845	Just eight days after the White House announced compromise regulations governing their lives, seven gay and lesbian members of the armed services sued the Government today, contending that their treatment was unconstitutional.	[[0.196,0.594,0.187,0.015,0.009]]	[0.196,0.594,0.187,0.015,0.009]	negative
1846	Instead they drop in at Agnes's, where Jessica bets Elin 20 kroners that she won't kiss Agnes, who, they say, is a lesbian.	[[0.055,0.472,0.446,0.023,0.005]]	[0.055,0.472,0.446,0.023,0.005]	negative
1847	Mrs. Clinton, speaking at a fund-raiser in SoHo on Tuesday night, said that gay men and lesbians should be allowed to serve openly in the military, according to participants.	[[0.153,0.582,0.243,0.014,0.007]]	[0.153,0.582,0.243,0.014,0.007]	negative
1848	For weeks now Americans have been groping with a momentous question: Will Ellen, the popular ABC sitcom heroine, come out as a lesbian?	[[0.006,0.025,0.097,0.751,0.122]]	[0.006,0.025,0.097,0.751,0.122]	positive
1849	The Supreme Court cleared the way today for the Pentagon to carry out its new policy on homosexuals in the military while the Clinton Administration appeals a Federal judge's order banning all discrimination against gay and lesbian service members.	[[0.154,0.637,0.166,0.028,0.014]]	[0.154,0.637,0.166,0.028,0.014]	negative
1850	Thousands of gay and lesbian marchers streamed arm-in-arm down Fifth Avenue yesterday afternoon, celebrating their sexual freedom and asking others for understanding.	[[0.16,0.625,0.164,0.034,0.018]]	[0.16,0.625,0.164,0.034,0.018]	negative
1851	No one was making anything about an African-American lesbian,'' she said.	[[0.052,0.555,0.338,0.049,0.005]]	[0.052,0.555,0.338,0.049,0.005]	negative
1852	The Walt Disney Company will begin offering health coverage to the live-in partners of gay and lesbian employees on Jan. 1, a move that at least one insurance executive said could prompt other companies to do the same.	[[0.181,0.658,0.125,0.024,0.012]]	[0.181,0.658,0.125,0.024,0.012]	negative
1853	Hill & Knowlton, ranked third among the world's public relations companies in the annual directory published by the J. R. O'Dwyer Company, has begun operating a gay and lesbian specialty group within a group that handle clients in industries like entertainment, food, information technology, sports and travel.	[[0.126,0.721,0.136,0.012,0.005]]	[0.126,0.721,0.136,0.012,0.005]	negative
1854	When it comes to a fixation on lesbian sex, even Howard Stern is a poor second to Pete Hoekstra, a Representative from Michigan.	[[0.104,0.629,0.233,0.026,0.008]]	[0.104,0.629,0.233,0.026,0.008]	negative
1855	A jury today convicted a former F.B.I. agent of trying to kill his wife, rejecting his claim that her lesbian affair broke up his marriage and drove him temporarily insane.	[[0.108,0.578,0.255,0.046,0.012]]	[0.108,0.578,0.255,0.046,0.012]	negative
1856	It doesn't really matter whether a million demonstrators show up for tomorrow's rally in Washington in support of gay and lesbian rights, as some planners have predicted.	[[0.202,0.571,0.196,0.021,0.01]]	[0.202,0.571,0.196,0.021,0.01]	negative
1857	The violence contributed to an overall 8 percent increase in reports of antigay attacks last year, according to a study released yesterday by the New York City Gay and Lesbian Antiviolence Project.	[[0.067,0.441,0.358,0.112,0.022]]	[0.067,0.441,0.358,0.112,0.022]	negative
1858	Trying to emerge from a time of crisis, the National Gay and Lesbian Task Force has chosen as its executive director -- the fourth in two years -- a longtime political organizer who served most recently as a member of the San Francisco Health Commission.	[[0.139,0.643,0.187,0.021,0.011]]	[0.139,0.643,0.187,0.021,0.011]	negative
1859	"People are in mourning, as they well should be," said Sheila James Kuehl, speaking here at a three-day conference sponsored by the National Gay and Lesbian Task Force and that ended today.	[[0.128,0.624,0.156,0.071,0.021]]	[0.128,0.624,0.156,0.071,0.021]	negative
1860	The Los Angeles Gay and Lesbian Community Services Center, not the national task force, is the nation's largest organization devoted to the concerns of homosexuals.	[[0.46,0.444,0.073,0.007,0.016]]	[0.46,0.444,0.073,0.007,0.016]	very negative
1861	Chafin Communications Inc. says it is halting publication of QW, a gay and lesbian weekly magazine, because it has run out of money.	[[0.22,0.589,0.169,0.013,0.009]]	[0.22,0.589,0.169,0.013,0.009]	negative
1862	Tens of thousands of gay men, lesbians and their supporters crowded into cars and chartered buses across the New York region -- at community centers and health clinics in Manhattan, on college campuses in New Paltz and Purchase, N.Y., at bars in New London, Conn., and in working-class towns in northern New Jersey.	[[0.304,0.551,0.127,0.009,0.009]]	[0.304,0.551,0.127,0.009,0.009]	negative
1863	I hope that in the 25 years that Audrey Edwards and Jo have maintained their cross-racial friendship they have also dispelled their own apparent prejudice toward lesbians (Hers: "Sisters Under the Skin," Sept. 19).	[[0.016,0.098,0.707,0.162,0.018]]	[0.016,0.098,0.707,0.162,0.018]	neutral
1864	While the title of the Canadian singer's wonderful new album, ''Drag,'' is an obvious joke that plays off her public image as a semibutch lesbian, it also alludes to the lyrics of the record's 12 songs, all of which evoke addictive pleasures, especially smoking.	[[0.035,0.197,0.299,0.404,0.065]]	[0.035,0.197,0.299,0.404,0.065]	positive
1865	An entry in the Addenda listing in Business Day on Monday about the selection of an agency by Hiram Walker & Sons to handle promotions and programs aimed at gay and lesbian consumers misstated the name of the agency.	[[0.144,0.606,0.192,0.042,0.016]]	[0.144,0.606,0.192,0.042,0.016]	negative
1866	"But ELI ZAL, my partner, who did the fund raising, decided that since I had a heart attack several years ago, it would be better to tell me two weeks ago," said Mr. Duberman, the historian and author, who is the founder and executive director of the Center for Lesbian and Gay Studies at the Graduate School and University Center of the City University of New York.	[[0.446,0.464,0.045,0.024,0.02]]	[0.446,0.464,0.045,0.024,0.02]	negative
1867	Ms. Sheedy, who has matured in recent years into an intelligent actress of offbeat charisma -- catch her brooding lesbian photographer on video in the indie film ''High Art'' -- is to say the least an unlikely choice for Hedwig, and only partly because the role of the drag queen in progress, mutilated on an East Berlin operating table, was written for a man.	[[0.08,0.354,0.37,0.163,0.032]]	[0.08,0.354,0.37,0.163,0.032]	neutral
1868	Federal officials said today that they were skeptical about the authenticity of an anonymous letter claiming responsibility for the bombings of an Atlanta abortion clinic and a gay and lesbian nightclub.	[[0.101,0.564,0.254,0.06,0.021]]	[0.101,0.564,0.254,0.06,0.021]	negative
1869	It has also turned barracks life into a grotesque trap for many gay men and lesbians.	[[0.146,0.542,0.259,0.039,0.014]]	[0.146,0.542,0.259,0.039,0.014]	negative
1870	It came in a letter from the director of alumni affairs, Michael Choukas Jr., to Charles T. Edwards, the chairman of Dartmouth Gay and Lesbian Alums, known as D-GALA, which is based in New York City.	[[0.28,0.552,0.118,0.028,0.023]]	[0.28,0.552,0.118,0.028,0.023]	negative
1871	Judith E. Turkel, Esq President Richard D. Burns, Esq Executive Director Lesbian & Gay Community Services Center	[[0.201,0.518,0.139,0.081,0.06]]	[0.201,0.518,0.139,0.081,0.06]	negative
