id	context	predictions	aggregatedPredictions	category
3819	To the Editor: As faculty adviser to the gay and lesbian group at Clemson University, I can attest to the hatred of homosexuals reported in your July 7 front-page article on resistance to the gay rights movement in South Carolina.	[[0.244,0.558,0.18,0.01,0.007]]	[0.244,0.558,0.18,0.01,0.007]	negative
3820	Now, one might think that a gay couple from New York with an act that involves one of them wearing a dress wouldn't even be able to get a meeting in the country music capital of the world.	[[0.043,0.41,0.491,0.047,0.009]]	[0.043,0.41,0.491,0.047,0.009]	neutral
3821	NEW YORK CITY CHANCELLOR SOFTENS RAINBOW CURRICULUM The Schools Chancellor, Joseph A. Fernandez, moved to end a long, bitter dispute over teaching tolerance for families headed by gay and lesbian couples in the first grade by softening controversial passages of his Rainbow Curriculum, including replacing most references to "lesbian/ gay families" with the phrase "same gender couples."	[[0.314,0.502,0.162,0.01,0.013]]	[0.314,0.502,0.162,0.01,0.013]	negative
3822	After more than a decade of trying, a church composed mostly of gay and lesbian congregants has again been rejected in its bid to establish ties with the National Council of Churches, the nation's largest ecumenical organization.	[[0.213,0.595,0.165,0.017,0.009]]	[0.213,0.595,0.165,0.017,0.009]	negative
3823	A dozen gay rights groups have united to condemn prosecutors' pursuit of the death penalty against two men accused of killing a gay university student, Matthew Shepard.	[[0.272,0.534,0.144,0.029,0.021]]	[0.272,0.534,0.144,0.029,0.021]	negative
3824	Gay rights groups said they felt betrayed.	[[0.046,0.342,0.461,0.131,0.021]]	[0.046,0.342,0.461,0.131,0.021]	neutral
3825	However, since sexual orientation is not included in our national nondiscriminatory policy, gay or lesbian people can be -- and are -- denied food at restaurants and are fired from their jobs for no other reason than their sexual orientation.	[[0.07,0.268,0.581,0.065,0.016]]	[0.07,0.268,0.581,0.065,0.016]	neutral
3826	A New Jersey court's ruling last week against excluding openly gay young men from the Boy Scouts of America was significant in a number of ways, but perhaps none more than this: The lawsuit that precipitated it, along with the attention it received, illustrated the degree to which the battleground over civil rights for gay people has shifted from fundamental legal protections in employment and housing to the inclusion of homosexuals in some of the most traditional, conservative institutions in American society.	[[0.185,0.647,0.146,0.013,0.01]]	[0.185,0.647,0.146,0.013,0.01]	negative
3827	The State Commissioner of Human Rights yesterday upheld the right of the United States Armed Forces to recruit on the campus of the State University of New York at Buffalo, despite the Government's longstanding policy barring gay and lesbian people from military service.	[[0.109,0.579,0.219,0.073,0.02]]	[0.109,0.579,0.219,0.073,0.02]	negative
3828	The South Asian Lesbian and Gay Association is not, he said.	[[0.085,0.659,0.226,0.023,0.007]]	[0.085,0.659,0.226,0.023,0.007]	negative
3829	Gay & Lesbian Independent Democrats	[[0.037,0.28,0.518,0.143,0.021]]	[0.037,0.28,0.518,0.143,0.021]	neutral
3830	Ms. Paulk represents Exodus International, an association of ''ex-gay'' ministries and agencies that purport to ''change'' gay people into straight.	[[0.198,0.696,0.091,0.008,0.006]]	[0.198,0.696,0.091,0.008,0.006]	negative
3831	The charge against the Pink Pyramid -- a bookstore that specializes in gay and lesbian titles -- and the other defendants is pandering obscenity, which refers to exhibiting, disseminating and distributing obscene material as defined by Ohio state law.	[[0.639,0.241,0.105,0.004,0.011]]	[0.639,0.241,0.105,0.004,0.011]	very negative
3832	Three more members of the City Council have joined Councilman Thomas K. Duane in calling for the resignation of a member of the Police Civilian Complaint Review Board who has been sharply criticized for writing that AIDS could be spread during the Gay and Lesbian Olympic Games, scheduled to be held in New York in June.	[[0.138,0.657,0.179,0.018,0.007]]	[0.138,0.657,0.179,0.018,0.007]	negative
3833	The last time the commission supported gay rights, reacting to a new gay political network that had quietly rounded up money and votes for several commissioners in the election two decades ago, the vote came as a surprise.	[[0.214,0.622,0.128,0.022,0.014]]	[0.214,0.622,0.128,0.022,0.014]	negative
3834	REFRESHING alternatives to stereotypical images of homosexual men and women can be seen in the Gay and Lesbian Film Festival that begins this Friday in Hartford.	[[0.081,0.575,0.273,0.057,0.014]]	[0.081,0.575,0.273,0.057,0.014]	negative
3835	TOM STODDARD, the former executive director of the Lambda Legal Defense and Education Fund, wasn't sure how to react when he learned recently that the New York University School of Law would establish a fellowship in his honor to advance gay and lesbian rights.	[[0.406,0.465,0.1,0.01,0.019]]	[0.406,0.465,0.1,0.01,0.019]	negative
3836	To the Editor: Stephanie Gutmann (letter, Sept. 2) implies that military discharges have escalated under the ''don't ask, don't tell'' policy not because of an anti-gay climate but because service members, homosexual or not, are ''outing'' themselves to escape the high-demand, low-income jobs they no longer want.	[[0.201,0.616,0.17,0.007,0.006]]	[0.201,0.616,0.17,0.007,0.006]	negative
3837	The decision effectively terminates the move to recognize gay marriage in Hawaii, which was once regarded by gay rights activists as one of the more likely places to win legalization of homosexual unions.	[[0.087,0.576,0.294,0.034,0.009]]	[0.087,0.576,0.294,0.034,0.009]	negative
3838	A day after their gay-rights student group returned from the march in Washington last month, the sense of exuberance and confidence that James Van Bramer and six of his classmates at St. John's University felt quickly evaporated: the student government informed them that their group could not operate as a student organization at the university.	[[0.306,0.556,0.116,0.009,0.013]]	[0.306,0.556,0.116,0.009,0.013]	negative
3839	I am glad to see the word spreading about programs for H.I.V.-negative gay men.	[[0.084,0.494,0.337,0.068,0.017]]	[0.084,0.494,0.337,0.068,0.017]	negative
3840	When Temple Judea of Tarzana installs Donald Goor as senior rabbi on Friday, the 900-family Reform congregation will be the largest mainstream synagogue to have an openly gay man as its spiritual leader. ''	[[0.158,0.648,0.175,0.012,0.007]]	[0.158,0.648,0.175,0.012,0.007]	negative
3841	The gay vote, some poll takers said, accounted for at least 4 percent of the ballots cast nationwide, making it equal to the Jewish vote.	[[0.14,0.686,0.146,0.019,0.01]]	[0.14,0.686,0.146,0.019,0.01]	negative
3842	The State Senate's decision on what action to take on a gay-rights bill is shaping up as a particularly difficult test for the Republican majority -- one that could define the direction of party politics in New York through the 1994 elections.	[[0.271,0.53,0.172,0.016,0.011]]	[0.271,0.53,0.172,0.016,0.011]	negative
3843	At its opening in 1968, Mart Crowley's Off Broadway play was hailed as a breakthrough, a close-up of gay life more candid than theatergoers had ever witnessed.	[[0.128,0.604,0.112,0.123,0.033]]	[0.128,0.604,0.112,0.123,0.033]	negative
3844	In New York City, to be gay and to be a police officer is to struggle as an outsider against myths and misconceptions not only in the Police Department but also in gay organizations.	[[0.053,0.598,0.299,0.045,0.006]]	[0.053,0.598,0.299,0.045,0.006]	negative
3845	Massachusetts is about to become the first state in the nation to outlaw discrimination against gay and lesbian students in public schools.	[[0.051,0.309,0.449,0.158,0.033]]	[0.051,0.309,0.449,0.158,0.033]	neutral
3846	-- Message accompanying membership form in the newsletter of the Log Cabin Club of New York, an affiliate of the national Log Cabin Federation, for gay Republicans.	[[0.191,0.67,0.12,0.012,0.007]]	[0.191,0.67,0.12,0.012,0.007]	negative
3847	The Pentagon's new rules on homosexuals are a sad reminder of the shellacking President Clinton and the gay soldiers whose cause he once championed suffered at the hands of the Joint Chiefs of Staff and Congress.	[[0.108,0.644,0.213,0.027,0.008]]	[0.108,0.644,0.213,0.027,0.008]	negative
3848	Neither the law nor the Constitution requires the inclusion of gay Irish-Americans who identify themselves as such.	[[0.133,0.617,0.237,0.008,0.005]]	[0.133,0.617,0.237,0.008,0.005]	negative
3849	cracked Emma Thompson to Ellen DeGeneres on TV's first openly gay sitcom, ''Ellen,'' this week.	[[0.129,0.617,0.242,0.009,0.003]]	[0.129,0.617,0.242,0.009,0.003]	negative
3850	In August, the commissioners of the county, which comprises suburbs northwest of Atlanta, declared in a resolution that the "life style advocated by the gay community" was "incompatible with the standards to which this community subscribes."	[[0.13,0.728,0.128,0.01,0.004]]	[0.13,0.728,0.128,0.01,0.004]	negative
3851	Two fashionable West Hollywood gay men make love while discussing a future menu (something about salmon and fresh parsley).	[[0.009,0.042,0.312,0.592,0.046]]	[0.009,0.042,0.312,0.592,0.046]	positive
3852	Intensely committed to the cause of gay and lesbian rights, the 42-year-old Ms. Osborn is flying high after brokering a meeting between President Clinton and leaders of national gay and lesbian groups.	[[0.165,0.548,0.178,0.07,0.039]]	[0.165,0.548,0.178,0.07,0.039]	negative
3853	To the Editor: ''Homosexual Foster Parent Sets Off a Debate in Texas'' (news article, Nov. 30) reports that Rebecca Bledsoe, a Texas child welfare supervisor, ''said that foster children placed with gay or lesbian couples do not have a parental 'role model' of one sex or the other.''	[[0.21,0.629,0.144,0.01,0.006]]	[0.21,0.629,0.144,0.01,0.006]	negative
3854	A Connecticut United Way group yesterday threatened to cut off financial support for a local Boy Scout council unless the organization signed a pledge that it would no longer discriminate against gay people.	[[0.167,0.565,0.205,0.045,0.018]]	[0.167,0.565,0.205,0.045,0.018]	negative
3855	Keith Meinhold returned to work here this morning at the Moffett Field Naval Air Station, reinstated by a court order and determined to be a pathfinder for uncounted thousands of military personnel who are secretly gay.	[[0.145,0.592,0.212,0.034,0.017]]	[0.145,0.592,0.212,0.034,0.017]	negative
3856	Instead, the case came down to an argument over what message, if any, the marchers would have conveyed had they been permitted to march under their banner identifying them as the Irish-American Gay, Lesbian and Bisexual Group of Boston.	[[0.069,0.504,0.404,0.019,0.004]]	[0.069,0.504,0.404,0.019,0.004]	negative
3857	But for R., the change is also symbolic: as a marine who is gay, he looks forward to the end of each workday as a reprieve from hiding part of himself from everyone around him.	[[0.112,0.667,0.164,0.044,0.013]]	[0.112,0.667,0.164,0.044,0.013]	negative
3858	Running in gay-friendly neighborhoods like Park Slope and conservative bastions like Staten Island, they were all catapulted into activism by the Children of the Rainbow fight, although only Ms. Harris and Jon Nalley, in Manhattan's District 2, ran in the 1993 race.	[[0.285,0.544,0.149,0.009,0.013]]	[0.285,0.544,0.149,0.009,0.013]	negative
3859	Next Card Inc. in San Francisco, which issues credit products like the Next Card Internet Visa card, and the Planet Out Corporation in San Francisco, which operates a Web site aimed at gay and lesbian computer users, have signed a joint marketing agreement valued at up to $11 million to introduce Planet Out Visa cards.	[[0.295,0.444,0.175,0.055,0.032]]	[0.295,0.444,0.175,0.055,0.032]	negative
3860	The film, ''Longtime Companion,'' which explores the effect of the disease on the gay community over eight years, was unlikely to find backers with bales of cash begging to finance it.	[[0.283,0.54,0.143,0.016,0.017]]	[0.283,0.54,0.143,0.016,0.017]	negative
3861	Other Boards Defiant "Gay people throughout the city are no longer living in the closet," said Mr. Dromm, a fourth-grade teacher at Public School 199 in Sunnyside.	[[0.32,0.538,0.125,0.007,0.01]]	[0.32,0.538,0.125,0.007,0.01]	negative
3862	To the Editor: Re "Lift the Ban on Gay Soldiers" (editorial, Nov. 15): I would like to communicate why the military should not allow homosexuals in their ranks.	[[0.295,0.515,0.163,0.015,0.012]]	[0.295,0.515,0.163,0.015,0.012]	negative
3863	Mr. Curry, once an analyst for Morgan Stanley Dean Witter, last April accused the company of dismissing him because explicit photographs of him were published in an adult magazine for gay men.	[[0.179,0.58,0.179,0.04,0.022]]	[0.179,0.58,0.179,0.04,0.022]	negative
3864	By the Hall Carpenter Archives Gay Men's Oral History Group.	[[0.003,0.026,0.852,0.115,0.004]]	[0.003,0.026,0.852,0.115,0.004]	neutral
3865	The hostility was directed at the gay and lesbian community -- a group whose civil rights are protected only by a city law.	[[0.082,0.587,0.278,0.042,0.01]]	[0.082,0.587,0.278,0.042,0.01]	negative
3866	"Strawberry and Chocolate," the latest work of the 66-year-old Tomas Gutierrez Alea, Cuba's foremost director, has its key scene at the ice cream parlor, where a gay intellectual named Diego (Jorge Perugorria) contrives to pick up a heterosexual Communist militant, David (Vladimir Cruz).	[[0.238,0.626,0.099,0.025,0.011]]	[0.238,0.626,0.099,0.025,0.011]	negative
3867	Even some gay men and lesbians, she points out, thought the show was ''too gay.''	[[0.099,0.612,0.222,0.053,0.014]]	[0.099,0.612,0.222,0.053,0.014]	negative
3868	Stipulating that it does not check on passengers' sexual orientation, Lawrence A. Dessler, a Holland America spokesman, said the ship was not chartered to a predominantly gay group, or any group; the situation was defused when rough weather eventually prevented the landing.	[[0.336,0.486,0.158,0.01,0.011]]	[0.336,0.486,0.158,0.01,0.011]	negative
3869	Marvin Liebman, a militant conservative and anti-Communist who became active in promoting gay rights, died on Monday at George Washington Medical Center in Washington.	[[0.435,0.479,0.068,0.005,0.013]]	[0.435,0.479,0.068,0.005,0.013]	negative
3870	The debate over the exclusion of a largely gay congregation from the annual Salute to Israel parade faded into the background yesterday as an array of New York politicians, seeking to accommodate both sides, exuberantly joined in the march, then met with members of the congregation to voice their support.	[[0.207,0.555,0.188,0.035,0.014]]	[0.207,0.555,0.188,0.035,0.014]	negative
3871	A radio talk-show host has stirred up civil rights activists by urging biblical punishment -- which he says means death -- for gay men and lesbians.	[[0.186,0.583,0.188,0.029,0.015]]	[0.186,0.583,0.188,0.029,0.015]	negative
3872	Writers of adolescent literature, a genre that hardly existed when White was a student, have included gay characters in several recent books; a partial list would include a gay father in "Jack," by A. M. Homes, a gay uncle in "The Arizona Kid," by Ron Koertge, and a gay brother with AIDS in "Night Kites," by M. E. Kerr.	[[0.718,0.244,0.029,0.001,0.007]]	[0.718,0.244,0.029,0.001,0.007]	very negative
3873	Supporting those issues, the argument would go, is to risk further alienating the gay-shy electorate.	[[0.133,0.623,0.212,0.023,0.009]]	[0.133,0.623,0.212,0.023,0.009]	negative
3874	Steven J. Powsner, a founder and former president of the Lesbian and Gay Community Services Center in Greenwich Village, died on Monday at his home in Manhattan.	[[0.475,0.426,0.082,0.005,0.012]]	[0.475,0.426,0.082,0.005,0.012]	very negative
3875	LEAD: Enno Poersch, a co-founder of the Gay Men's Health Crisis, died of AIDS on Sunday at his home in Manhattan.	[[0.293,0.502,0.184,0.012,0.01]]	[0.293,0.502,0.184,0.012,0.01]	negative
3876	A new poll finds that 72 percent of New York's voters say a candidate's sexuality makes "no difference" and that 88 percent believe gay people deserve equal job opportunities.	[[0.226,0.571,0.143,0.038,0.022]]	[0.226,0.571,0.143,0.038,0.022]	negative
3877	Representative Steve Gunderson, the only openly gay Republican in Congress, denounced Senator Bob Dole today for returning a Presidential campaign contribution from a gay Republican group.	[[0.41,0.498,0.072,0.007,0.014]]	[0.41,0.498,0.072,0.007,0.014]	negative
3878	The law is intended to affirm the rights of openly gay students to all the same rituals of school life as heterosexual students -- to form alliances and clubs, to take a date to the prom, to participate freely in sports.	[[0.143,0.662,0.177,0.012,0.006]]	[0.143,0.662,0.177,0.012,0.006]	negative
3879	An openly gay candidate was bypassed today as delegates chose the eventual successor to the Bishop of the Episcopal Diocese of Newark.	[[0.195,0.642,0.098,0.043,0.022]]	[0.195,0.642,0.098,0.043,0.022]	negative
3880	Citing a fear of confrontation on Fifth Avenue, the City of New York unexpectedly went to court yesterday to block an Irish gay group that was banned from the St. Patrick's Day parade from holding a demonstration on the parade route shortly before tomorrow's march begins.	[[0.188,0.605,0.161,0.028,0.018]]	[0.188,0.605,0.161,0.028,0.018]	negative
3881	Their resignations, which were submitted on Monday and made public yesterday, underscore a breach that has been growing nationwide as poorer black and Hispanic people with AIDS question whether the middle-class, gay white men who dominate many AIDS groups are capable of providing adequate attention and services to their communities.	[[0.519,0.364,0.065,0.016,0.036]]	[0.519,0.364,0.065,0.016,0.036]	very negative
3882	Debuts, departures and diversification are transforming the segment of the publishing industry devoted to gay and lesbian concerns, as the companies search for new ways to survive economically.	[[0.221,0.516,0.16,0.062,0.042]]	[0.221,0.516,0.16,0.062,0.042]	negative
3883	To The Home Section: If sexually active heterosexual teen-agers pose difficult choices for parents [ "A Bedtime Story That's Different," April 4 ] , just imagine the stress and isolation that the lesbian or gay teen-ager faces from parents unable to deal with the generic subject of sexuality, much less the real possibility that their child is not heterosexual.	[[0.271,0.546,0.164,0.011,0.007]]	[0.271,0.546,0.164,0.011,0.007]	negative
3884	He also said that by the time the gay group had filed its request for a preliminary injunction seeking admission to the parade, it was too close to the parade date.	[[0.184,0.465,0.267,0.057,0.027]]	[0.184,0.465,0.267,0.057,0.027]	negative
3885	Last week, a Federal district judge blocked the Pentagon from discharging six gay service members until their lawsuit, the first challenge to the policy, is resolved.	[[0.134,0.735,0.115,0.011,0.005]]	[0.134,0.735,0.115,0.011,0.005]	negative
3886	In ''The Object of My Affection,'' Jennifer Aniston is a heterosexual mother-to-be who wants her gay roommate (Paul Rudd) to rear a child with her. ''	[[0.116,0.639,0.22,0.019,0.006]]	[0.116,0.639,0.22,0.019,0.006]	negative
3887	In a personal appeal for legislative support for gay rights, the head of the state's anti-discrimination agency has publicly declared that she is a lesbian.	[[0.093,0.542,0.238,0.105,0.022]]	[0.093,0.542,0.238,0.105,0.022]	negative
3888	A Queens school board has rejected a first-grade curriculum by the Board of Education that urges the schools to teach children to respect and appreciate gay people.	[[0.294,0.551,0.129,0.014,0.012]]	[0.294,0.551,0.129,0.014,0.012]	negative
3889	But, in becoming the first President to address a gay and lesbian organization with a speech here tonight, Bill Clinton was rewarded with thunderous applause for that simple statement.	[[0.138,0.679,0.117,0.049,0.017]]	[0.138,0.679,0.117,0.049,0.017]	negative
3890	Supporters of gay rights say they are incensed about a Utah judge's decision to reduce the sentence of a man who killed a homosexual apparently because of the dead man's sexual orientation.	[[0.085,0.611,0.247,0.043,0.014]]	[0.085,0.611,0.247,0.043,0.014]	negative
3891	After years of local skirmishes between religious conservatives and gay advocates, the battle over how school curriculums deal with homosexuality moved to Capitol Hill this week.	[[0.066,0.348,0.219,0.317,0.05]]	[0.066,0.348,0.219,0.317,0.05]	negative
3892	Discussion on Nov. 26 at a Different Light, the gay bookstore.	[[0.062,0.387,0.425,0.104,0.022]]	[0.062,0.387,0.425,0.104,0.022]	neutral
3893	A police chaplain who spent 42 years counseling the rank and file of the New York City Police Department retired under fire yesterday as the department began investigating accusations that he used an anti-gay slur to refer to an assistant district attorney.	[[0.239,0.56,0.168,0.019,0.014]]	[0.239,0.56,0.168,0.019,0.014]	negative
3894	Faced with an apparent resurgence in sexual practices that can lead to AIDS, New York City officials recently closed two gay theaters and a gay club and have increased inspections of other commercial sex outlets.	[[0.283,0.545,0.143,0.013,0.016]]	[0.283,0.545,0.143,0.013,0.016]	negative
3895	Tour content and assurances of acceptance in areas where gay couples may have been shunned are apparently better selling points.	[[0.208,0.566,0.142,0.052,0.033]]	[0.208,0.566,0.142,0.052,0.033]	negative
3896	People walk in here and say, 'Are you sure you're gay?'	[[0.017,0.215,0.724,0.039,0.005]]	[0.017,0.215,0.724,0.039,0.005]	neutral
3897	Unlike half our states, Israel repealed laws forbidding consensual sex by lesbian and gay adults.	[[0.093,0.616,0.262,0.021,0.008]]	[0.093,0.616,0.262,0.021,0.008]	negative
3898	FOR ME THE EVOLUTION OF the gay male novel has seemed breathlessly rapid and strangely personal.	[[0.102,0.321,0.178,0.289,0.11]]	[0.102,0.321,0.178,0.289,0.11]	negative
3899	No one knows how many there are, but journalists at many news organizations now openly identify themselves as being gay.	[[0.066,0.493,0.397,0.037,0.007]]	[0.066,0.493,0.397,0.037,0.007]	negative
3900	A 17-year-old student who announced last September that he was a homosexual and then formed a student group called the Gay-Straight Alliance was beaten for the second time this school year.	[[0.226,0.562,0.186,0.014,0.011]]	[0.226,0.562,0.186,0.014,0.011]	negative
3901	The new policy for allowing gay people to serve in the armed forces -- as they have done since this country was founded -- is known in shorthand as "Don't ask, don't tell."	[[0.06,0.514,0.365,0.051,0.011]]	[0.06,0.514,0.365,0.051,0.011]	negative
3902	The committee, the Gay and Lesbian Victory Fund, which raises money for openly gay candidates running for office around the country, last week opened a "900" line for contributors.	[[0.412,0.456,0.089,0.016,0.027]]	[0.412,0.456,0.089,0.016,0.027]	negative
3903	Democracy is not supposed to depend on opinion polls or legislative approval -- even if lesbians and gay men were to constitute as small a minority group as you suggest.	[[0.144,0.552,0.245,0.04,0.019]]	[0.144,0.552,0.245,0.04,0.019]	negative
3904	LEAD: COMING OUT UNDER FIRE The History of Gay Men and Women in World War Two.	[[0.095,0.465,0.288,0.117,0.035]]	[0.095,0.465,0.288,0.117,0.035]	negative
3905	In the year since the Pentagon initiated its "don't ask, don't tell, don't pursue" policy, the lives of most lesbians and gay men in the military have not improved.	[[0.144,0.675,0.147,0.027,0.008]]	[0.144,0.675,0.147,0.027,0.008]	negative
3906	To the Editor: According to a Feb. 23 Week in Review article, gay and lesbian characters abound on television, and if the lead character in ''Ellen'' comes out, it is no big deal.	[[0.274,0.515,0.196,0.008,0.007]]	[0.274,0.515,0.196,0.008,0.007]	negative
3907	But thanks to the persistence of Mayor David Dinkins and some cool compromises by others, the battle over the exclusion of gays and lesbians from the St. Patrick's Day parade has been settled amicably.	[[0.037,0.167,0.072,0.628,0.096]]	[0.037,0.167,0.072,0.628,0.096]	positive
3908	But she was among those who voted on Election Day to repeal an ordinance in Alachua County that granted gay people protection from discrimination in housing and employment.	[[0.124,0.604,0.205,0.051,0.016]]	[0.124,0.604,0.205,0.051,0.016]	negative
3909	These drugs, which became popular during the disco-crazed 70's, are still used by gay men and others, and some can be purchased at a few convenience stores in neighborhoods with large gay populations like Chelsea and Greenwich Village.	[[0.56,0.356,0.074,0.003,0.007]]	[0.56,0.356,0.074,0.003,0.007]	very negative
3910	An attempt by Mayor David N. Dinkins to assure a gay organization a place in the St. Patrick's Day Parade hit a major snag yesterday when the Irish order that he chose to direct the parade announced that it, too, planned to bar the gay group.	[[0.181,0.672,0.13,0.009,0.007]]	[0.181,0.672,0.13,0.009,0.007]	negative
3911	Many gay men here, saying they are numb with loss, fatalistic about their own survival, unwilling to face a measure of sexual deprivation and eager for the attention showered on the sick and the dying, are again practicing unprotected anal intercourse.	[[0.169,0.678,0.136,0.011,0.006]]	[0.169,0.678,0.136,0.011,0.006]	negative
3912	On a side street not far from the waterfront, a small restaurant filled up one recent evening with customers, many of them gay.	[[0.086,0.392,0.236,0.247,0.039]]	[0.086,0.392,0.236,0.247,0.039]	negative
3913	The head of the American Civil Liberties Union in the Dakotas threatened last week to reveal the names of North Dakota lawmakers whom he suspects of being gay if they vote to ban homosexual marriages.	[[0.125,0.672,0.17,0.024,0.008]]	[0.125,0.672,0.17,0.024,0.008]	negative
3914	Ikea is introducing what is believed to be the first general advertising effort in the mainstream media to feature identifiably gay consumers.	[[0.126,0.504,0.289,0.057,0.023]]	[0.126,0.504,0.289,0.057,0.023]	negative
3915	To the Editor: I am deeply concerned about the Alan Guttmacher Institute's report on gay men ("Sex Survey of American Men Finds 1% Are Gay," news article, April 15).	[[0.142,0.652,0.183,0.016,0.008]]	[0.142,0.652,0.183,0.016,0.008]	negative
3916	The Rehnquist Court's first decade may best be remembered for such surprisingly ''liberal'' decisions as the 1992 reaffirmation of Roe v. Wade and this year's vindication of gay rights in a case from Colorado.	[[0.067,0.383,0.452,0.081,0.018]]	[0.067,0.383,0.452,0.081,0.018]	neutral
3917	The survey, by Mulryan/Nash, an agency in New York that specializes in marketing to gay men and lesbians, found that spending from July 1, 1997, through June 30, 1998, rose 20.2 percent, to $120.4 million, compared with $100.2 million in the period a year earlier.	[[0.549,0.349,0.079,0.007,0.016]]	[0.549,0.349,0.079,0.007,0.016]	very negative
3918	The California Lavender Smoke-Free Project, a coalition of gay men and lesbians from health advocacy organizations, is introducing a tough-talking campaign financed by the same cigarette tax that has paid since 1988 for aggressive antismoking ads aimed at all Californians.	[[0.332,0.485,0.139,0.02,0.024]]	[0.332,0.485,0.139,0.02,0.024]	negative
3919	It was here a year ago that Matthew Shepard, a 21-year-old political science student at the University of Wyoming, was beaten by two men, tied to the fence and left to die, perhaps because he was gay.	[[0.251,0.474,0.186,0.056,0.033]]	[0.251,0.474,0.186,0.056,0.033]	negative
3920	8 P.M.-1:00 A.M. -- American Indian Inaugural Ball, Hyatt Regency Crystal City Hotel (Tickets required) 8:30 P.M. Gay and lesbian inaugural ball, Omni Shoreham Hotel (Tickets required) Television CBS -- 7 A.M. to 9 A.M. CNN -- 8 A.M. to 9:30 A.M CBS -- 11 A.M. to 1 P.M. ABC -- 11 A.M. to 1 P.M. NBC -- 11 A.M. to 2 P.M. PBS -- 11 A.M. to 1 P.M. C-SPAN -- 11 A.M. to 5:30 P.M. CNN -- 11 A.M. to 4 P.M. FOX -- 11 A.M. to around 1:30 P.M. MSNBC -- 2 P.M. to 4 P.M. CNBC -- Beginning at 12 noon C-SPAN -- 8 P.M. to 2 A.M.	[[0.688,0.248,0.05,0.002,0.012]]	[0.688,0.248,0.05,0.002,0.012]	very negative
3921	Mr. Peck's physical absence pointedly suggests that his awakening to gay sexuality, culture and politics be taken as representing a collective experience shared by his generation.	[[0.021,0.229,0.689,0.056,0.006]]	[0.021,0.229,0.689,0.056,0.006]	neutral
3922	Bigotry against gays and lesbians should be taken as seriously as racial or religious hatred, and fighting it requires legislation, he said, adding, ''The laws do not by themselves extinguish prejudice, they restrain prejudicial behavior.''	[[0.625,0.358,0.012,0.001,0.004]]	[0.625,0.358,0.012,0.001,0.004]	very negative
3923	The military is discharging 67 percent more gay and lesbian troops today than when the Clinton Administration adopted its ''don't ask, don't tell'' policy, according to a Defense Department report to be issued later this month.	[[0.359,0.53,0.098,0.007,0.006]]	[0.359,0.53,0.098,0.007,0.006]	negative
3924	"Male Desire: Homoerotic Images in 20th-Century American Art" at Mary Ryan Gallery is one of a handful of shows that have emerged from the 25th anniversary of the gay liberation movement last summer.	[[0.15,0.516,0.234,0.071,0.028]]	[0.15,0.516,0.234,0.071,0.028]	negative
3925	In a prelude to Sunday's big march on Washington, which has drawn lesbian and gay Americans and their supporters from throughout the country, the capital's streets were caught up in a mix of solidarity, protest and celebration.	[[0.274,0.499,0.187,0.025,0.016]]	[0.274,0.499,0.187,0.025,0.016]	negative
3926	"It was early in the epidemic; many people still associated AIDS solely with the gay community," Mr. Zeichik said.	[[0.048,0.411,0.362,0.158,0.021]]	[0.048,0.411,0.362,0.158,0.021]	negative
3927	Mayor David N. Dinkins said yesterday that he would not go to a mayors' meeting in Colorado Springs to protest that state's new anti-gay-rights law.	[[0.093,0.543,0.28,0.065,0.019]]	[0.093,0.543,0.28,0.065,0.019]	negative
3928	Phillip, a 41-year-old gay man in Atlanta, had always been scrupulously safe in his sexual practices until one night last October.	[[0.242,0.601,0.126,0.016,0.015]]	[0.242,0.601,0.126,0.016,0.015]	negative
3929	During a discussion about Schubert's homosexuality recently at the 92d Street Y, the musicologist Susan McClary suggested ways in which the second movement of Schubert's "Unfinished" Symphony resembled contemporary gay literature.	[[0.07,0.653,0.218,0.049,0.01]]	[0.07,0.653,0.218,0.049,0.01]	negative
3930	His E-mail pal was an alcoholic gay teen-ager in West Virginia whose mother was dead and whose father had rejected him.	[[0.167,0.596,0.203,0.023,0.011]]	[0.167,0.596,0.203,0.023,0.011]	negative
3931	It is no surprise that the Log Cabin Republicans, a national gay lobbying group, is making a priority of helping to re-elect Governor Whitman, who is high-profile and relatively sympathetic.	[[0.234,0.59,0.138,0.022,0.015]]	[0.234,0.59,0.138,0.022,0.015]	negative
3932	It is impossible for me to believe that The Times is unaware of the relationship between chronic illness and gay male life.	[[0.227,0.609,0.139,0.015,0.01]]	[0.227,0.609,0.139,0.015,0.01]	negative
3933	A new affidavit suggests that the Navy sailor accused of killing a shipmate in Japan in what has been portrayed as a gay-bashing murder might be homosexual himself, Defense Department officials said today.	[[0.222,0.585,0.16,0.02,0.013]]	[0.222,0.585,0.16,0.02,0.013]	negative
3934	Far from being the Prince Charming of a gay teen-age boy's fantasies, Rod, a hotel-management student at Ohio State University, is a suave gay Don Juan who takes an amused pleasure in seducing younger boys.	[[0.146,0.577,0.136,0.109,0.033]]	[0.146,0.577,0.136,0.109,0.033]	negative
3935	Some two dozen gay and lesbian couples were married in Manhattan yesterday in a symbolic religious and civil ceremony attended by hundreds of activists fighting for legalized same-sex marriages.	[[0.075,0.6,0.292,0.025,0.008]]	[0.075,0.6,0.292,0.025,0.008]	negative
